FIPS,CTYNAME,STNAME,2017,REF2050,NZ2050,NZ2050RCP
13043,Candler County,Georgia,34.24727857,30.11743,27.13515,26.62591429
13045,Carroll County,Georgia,47.31934444,41.32405667,36.35012444,33.35663667
13047,Catoosa County,Georgia,45.7353525,40.98769,37.094385,34.9652475
13049,Charlton County,Georgia,30.21964533,27.034084,24.92182267,25.30358667
13051,Chatham County,Georgia,36.45000778,31.75415889,29.86231222,30.29238444
13053,Chattahoochee County,Georgia,39.48510667,35.13118667,32.19728333,28.50561667
13055,Chattooga County,Georgia,43.88688143,38.75848286,34.86118714,33.05995857
13057,Cherokee County,Georgia,44.4693075,39.5627575,35.46864875,34.15372
13059,Clarke County,Georgia,46.343865,39.91904,36.85182,34.41184
13061,Clay County,Georgia,33.56801667,30.23432333,27.96668,25.69169667
13063,Clayton County,Georgia,56.28507,46.8124225,42.9381025,38.51968
13065,Clinch County,Georgia,29.05445571,26.268455,24.23836357,24.50608571
13067,Cobb County,Georgia,52.72493,47.45324167,41.71455833,39.32894167
13069,Coffee County,Georgia,32.04139385,28.66723923,26.31225308,25.34752692
13071,Colquitt County,Georgia,32.32251727,29.25989909,26.95301273,25.42589636
13073,Columbia County,Georgia,43.12822167,37.05534167,34.478625,31.57356667
13075,Cook County,Georgia,31.315292,28.384496,26.147172,25.457894
13077,Coweta County,Georgia,49.10314444,42.34270667,37.80591333,34.11895222
13079,Crawford County,Georgia,42.206668,37.562022,33.547754,30.194178
13081,Crisp County,Georgia,36.206084,31.975564,29.490354,26.698462
13083,Dade County,Georgia,44.295015,41.08976,36.996,35.661505
13085,Dawson County,Georgia,43.38302,38.31647,34.45864667,31.72500667
13087,Decatur County,Georgia,31.58926455,28.66507273,26.40351727,24.59657091
13089,DeKalb County,Georgia,57.620896,49.364756,44.63166,40.76082
13091,Dodge County,Georgia,35.60609,31.51165,28.69727667,27.02656222
13093,Dooly County,Georgia,37.98725,33.81775,31.11373714,28.01575286
13095,Dougherty County,Georgia,34.98618875,31.2990075,29.15684375,26.40003375
13097,Douglas County,Georgia,53.63121667,47.38891667,41.22093,37.91703667
13099,Early County,Georgia,32.303344,29.440175,27.512015,25.20345
13101,Echols County,Georgia,29.11092333,26.24927167,24.18043167,24.524705
13103,Effingham County,Georgia,35.358455,31.26465875,28.01907,28.62746375
13105,Elbert County,Georgia,43.877835,38.16749333,35.02204833,31.85132333
13107,Emanuel County,Georgia,34.60361636,30.60058182,27.60331545,26.70441636
13109,Evans County,Georgia,33.71631667,29.55503667,26.80070333,26.60368333
13111,Fannin County,Georgia,42.42329833,38.405025,34.61161333,31.00242
13113,Fayette County,Georgia,55.48158667,46.33568333,41.97540333,38.2589
13115,Floyd County,Georgia,45.2952125,40.08413,36.02459,34.715625
13117,Forsyth County,Georgia,47.44081667,41.77786833,37.41370333,34.26164333
13119,Franklin County,Georgia,45.56503667,39.55579167,36.17306167,33.06837167
13121,Fulton County,Georgia,56.70903778,49.63437667,44.00306889,39.91452444
13123,Gilmer County,Georgia,42.79251571,38.36149143,34.52900286,31.93711143
13125,Glascock County,Georgia,39.67306333,34.29010667,31.92811,29.67898
13127,Glynn County,Georgia,32.22257857,28.35636714,26.86663286,27.44341
13129,Gordon County,Georgia,44.42138167,39.29544167,35.51374167,33.99877
13131,Grady County,Georgia,31.26177889,28.36050333,26.08912222,24.71118222
13133,Greene County,Georgia,42.66562,36.36393125,33.230115,31.98830875
13135,Gwinnett County,Georgia,52.50137571,44.87649143,40.72805714,38.62927286
13137,Habersham County,Georgia,41.839098,37.361694,34.309696,30.09499
13139,Hall County,Georgia,45.67943286,39.75185429,35.99198429,33.09530286
13141,Hancock County,Georgia,40.33725111,34.57110778,31.99918444,29.99370889
13143,Haralson County,Georgia,46.14056571,40.40332143,35.43110857,34.00322143
13145,Harris County,Georgia,41.57381429,36.59513143,32.83670143,29.76377
13147,Hart County,Georgia,47.307315,41.0403625,37.2200325,32.825375
13149,Heard County,Georgia,46.62954,40.033976,35.023256,31.500406
13151,Henry County,Georgia,51.02063667,42.11381167,38.97601833,35.98800167
13153,Houston County,Georgia,40.14407286,35.74839857,32.55020571,29.56042143
13155,Irwin County,Georgia,32.93142857,29.50312286,27.18158571,25.49332429
13157,Jackson County,Georgia,47.575624,41.162166,37.517266,34.78143
13159,Jasper County,Georgia,44.84290571,37.99087571,34.30993,32.99764429
13161,Jeff Davis County,Georgia,32.744785,29.08071833,26.44223333,25.51059167
13163,Jefferson County,Georgia,37.83917444,33.28072111,30.70749889,29.08804333
13165,Jenkins County,Georgia,34.4384175,30.3222325,27.65837875,27.04022375
13167,Johnson County,Georgia,36.05628667,32.09062167,28.89118167,27.36291667
13169,Jones County,Georgia,43.22895286,36.88743,33.38594714,30.94149429
13171,Lamar County,Georgia,43.601305,36.78538,33.78969,31.125835
13173,Lanier County,Georgia,30.16925667,26.96347,24.97098333,25.19065667
13175,Laurens County,Georgia,36.00344533,32.046142,28.84841467,27.260962
13177,Lee County,Georgia,35.83365833,31.98211167,29.66062333,26.64381
13179,Liberty County,Georgia,33.48817909,29.45268182,27.25052182,27.68563273
13181,Lincoln County,Georgia,42.774312,36.804452,34.088056,31.673934
13183,Long County,Georgia,32.88640429,29.15601714,26.86455571,26.60308143
13185,Lowndes County,Georgia,31.49410625,27.84626125,25.67086875,25.73963
13187,Lumpkin County,Georgia,42.48640667,37.72823333,34.09341167,30.7836
13189,McDuffie County,Georgia,41.84829,36.10808,33.526764,30.87973
13191,McIntosh County,Georgia,31.49262857,27.42960857,26.03759,26.82394857
13193,Macon County,Georgia,39.2103175,35.25218125,31.78584125,28.28478125
13195,Madison County,Georgia,44.996408,39.423204,36.102506,32.745876
13197,Marion County,Georgia,38.73812714,34.43108571,31.64442714,28.09427429
13199,Meriwether County,Georgia,43.71842417,37.61786417,33.98797083,30.41660667
13201,Miller County,Georgia,31.88367,29.05986333,27.29834833,24.55077
13205,Mitchell County,Georgia,32.32234778,29.59736778,27.50306667,25.50059444
13207,Monroe County,Georgia,45.607759,38.194105,33.80234,31.461619
13209,Montgomery County,Georgia,34.1200025,29.923975,27.0802875,26.0136225
13211,Morgan County,Georgia,45.79952714,38.62681571,35.33593143,33.79152286
13213,Murray County,Georgia,43.47104125,39.232925,35.21640625,33.3158125
13215,Muscogee County,Georgia,42.395276,37.362118,33.779334,29.856678
13217,Newton County,Georgia,49.5416025,41.0470575,37.909345,35.907095
13219,Oconee County,Georgia,47.44390333,40.30952333,37.06744333,34.69679
13221,Oglethorpe County,Georgia,43.72597667,37.61757889,34.42868778,32.21815222
13223,Paulding County,Georgia,47.90790333,42.79897833,37.88357667,36.749035
13225,Peach County,Georgia,42.702925,37.748275,34.005645,30.272325
13227,Pickens County,Georgia,43.02504667,38.16134,34.54165,32.72262
13229,Pierce County,Georgia,30.79381429,27.17536714,25.06085286,25.55695143
13231,Pike County,Georgia,45.2566,38.225065,34.8104825,31.40139
13233,Polk County,Georgia,45.90105,40.2305675,36.13967,35.431575
13235,Pulaski County,Georgia,37.002308,33.05266,30.209632,27.944704
13237,Putnam County,Georgia,42.53565333,36.16429333,33.22431,31.59243833
13239,Quitman County,Georgia,35.4863325,32.11107,29.5695,26.882505
13241,Rabun County,Georgia,40.87278375,36.5947925,33.84796,29.07845875
13243,Randolph County,Georgia,34.21917889,30.98189222,28.71317222,25.95448667
13245,Richmond County,Georgia,42.865906,37.418478,34.847718,32.437538
13247,Rockdale County,Georgia,53.971625,44.589585,41.334655,38.880915
13249,Schley County,Georgia,37.8618475,33.8546675,31.0690575,27.56896
13251,Screven County,Georgia,34.00429364,30.19923455,27.14228273,27.41617818
13253,Seminole County,Georgia,32.3282825,29.3143,27.144725,24.7221875
13255,Spalding County,Georgia,47.648405,40.088945,36.67208,33.403935
13257,Stephens County,Georgia,43.92049333,38.45654667,35.59793,31.25513667
13259,Stewart County,Georgia,36.58210125,33.1534625,30.57738375,27.37640375
13261,Sumter County,Georgia,37.334875,33.40698,30.83521125,27.1794825
13263,Talbot County,Georgia,42.18825,37.314808,33.639668,29.348906
13265,Taliaferro County,Georgia,40.88720667,35.10096333,32.30184,30.44694667
13267,Tattnall County,Georgia,33.06558857,29.20741571,26.48185571,26.02317143
13269,Taylor County,Georgia,40.07897,35.86459286,32.39775,28.58707286
13271,Telfair County,Georgia,33.65702125,29.60648,27.077305,25.89477375
13273,Terrell County,Georgia,34.661864,31.12048,29.041412,26.007452
13275,Thomas County,Georgia,31.003345,28.00218917,25.80612167,24.93766917
13277,Tift County,Georgia,32.827076,29.663066,27.31207,25.71495
13279,Toombs County,Georgia,33.41458333,29.52589167,26.58909333,25.996425
13281,Towns County,Georgia,40.40459333,36.53326,33.46389333,29.14429333
13283,Treutlen County,Georgia,34.928332,30.748268,27.683542,26.40844
13285,Troup County,Georgia,42.51220444,37.19301667,33.21031556,30.45798222
13287,Turner County,Georgia,34.31843,30.526515,28.26199833,25.88599
13289,Twiggs County,Georgia,39.76655714,35.07502429,32.29576857,29.7845
13291,Union County,Georgia,41.41459,37.33724429,34.08752,30.03106143
13293,Upson County,Georgia,43.014514,37.03267,33.245784,29.5628
13295,Walker County,Georgia,45.605035,40.704778,36.784034,34.664819
13297,Walton County,Georgia,50.507305,42.01146833,38.78140667,36.51283
13299,Ware County,Georgia,29.73971688,26.50700125,24.46257063,24.67632313
13301,Warren County,Georgia,40.645388,34.811682,32.274094,29.988462
13303,Washington County,Georgia,38.17630538,33.66473385,30.80799769,28.90361462
13305,Wayne County,Georgia,32.07728333,28.53595917,26.37852083,26.4800625
13307,Webster County,Georgia,36.14046,33.0987825,30.661415,27.2235825
13309,Wheeler County,Georgia,34.11096667,29.91827667,27.12387333,26.00676
13311,White County,Georgia,41.53384,37.332885,34.03118,29.7891
13313,Whitfield County,Georgia,44.321724,39.508276,35.810282,33.70663
13315,Wilcox County,Georgia,35.224558,31.081312,28.685184,26.48909
13317,Wilkes County,Georgia,42.29724286,36.42091429,33.69911857,31.30359857
13319,Wilkinson County,Georgia,39.20738,34.73019833,31.70042333,29.41498
13321,Worth County,Georgia,34.36777,30.6092,28.370435,26.128675
16001,Ada County,Idaho,40.32545421,38.79478105,37.92241211,38.35503211
16003,Adams County,Idaho,37.5427325,36.74882958,36.26541292,36.233455
16005,Bannock County,Idaho,41.60208947,40.13943684,39.33310474,39.24726
16007,Bear Lake County,Idaho,41.53989722,39.72183222,38.95951833,39.30126778
16009,Benewah County,Idaho,38.44196765,37.31907765,36.56927353,33.77778471
16011,Bingham County,Idaho,40.97737057,39.65197457,38.87896371,38.791212
16013,Blaine County,Idaho,41.38131191,40.45587936,39.67111638,39.5108766
16015,Boise County,Idaho,39.61373257,38.64788086,38.17038029,38.57053743
16017,Bonner County,Idaho,39.05595056,37.78656667,37.05761889,33.60608778
16019,Bonneville County,Idaho,40.46959765,39.17210824,38.35854353,38.93720471
16021,Boundary County,Idaho,39.19723783,38.26783957,37.75349435,33.35407565
16023,Butte County,Idaho,40.64801073,39.9068161,39.12722146,39.11352244
16025,Camas County,Idaho,40.51991318,39.60519682,38.90329455,39.60818773
16027,Canyon County,Idaho,39.78301909,38.37734,37.59015091,36.62347364
16029,Caribou County,Idaho,41.19813788,39.8507997,39.22792758,38.96172788
16031,Cassia County,Idaho,40.84391043,39.6906683,38.70324404,39.09416553
16033,Clark County,Idaho,40.00445688,39.20763844,38.51344656,38.01186156
16035,Clearwater County,Idaho,36.93092295,36.09353023,35.52968886,33.34179614
16037,Custer County,Idaho,40.82182267,40.324457,39.787573,40.06457489
16039,Elmore County,Idaho,39.74899327,38.59310827,37.86290173,38.96707962
16041,Franklin County,Idaho,42.142225,40.18659417,39.07313083,39.55764583
16043,Fremont County,Idaho,38.905609,37.809176,37.07085167,37.69458967
16045,Gem County,Idaho,39.42499889,38.37454222,37.88677556,37.83745444
16047,Gooding County,Idaho,40.35556833,39.23571333,38.34101083,38.85137167
16049,Idaho County,Idaho,36.52756132,35.76019364,35.25257801,34.43501285
16051,Jefferson County,Idaho,39.68180619,38.71739143,37.82759238,38.24394
16053,Jerome County,Idaho,40.92790583,39.82464083,38.766675,38.65631167
16055,Kootenai County,Idaho,40.02384143,38.35380905,37.31825952,34.29947667
16057,Latah County,Idaho,37.66282789,36.72286947,36.03308105,33.64657105
16059,Lemhi County,Idaho,39.90370953,39.29029059,38.93249941,38.08661706
16061,Lewis County,Idaho,36.58569222,35.63158889,34.96019,33.47165556
16063,Lincoln County,Idaho,41.0885581,40.12330667,39.0204881,39.17596429
16065,Madison County,Idaho,39.94245571,38.69766857,37.76832857,38.34424143
16067,Minidoka County,Idaho,41.22753,40.31884923,39.17120846,38.44857077
16069,Nez Perce County,Idaho,37.50463071,36.43165643,35.66685,34.11753714
16071,Oneida County,Idaho,41.19789667,39.59593524,38.54614905,39.31538476
16073,Owyhee County,Idaho,40.7074323,39.59966597,38.67298892,40.37576309
16075,Payette County,Idaho,39.11679222,38.19409444,37.51745667,36.66792222
16077,Power County,Idaho,41.4211552,40.2568416,39.3619832,39.0753056
16079,Shoshone County,Idaho,38.30908532,37.21788532,36.55390489,32.84596553
16081,Teton County,Idaho,39.83842667,38.57465222,37.71969,38.95165667
16083,Twin Falls County,Idaho,40.60817697,39.52695364,38.41413061,39.81208455
16085,Valley County,Idaho,38.64041554,37.94792431,37.55251292,38.437878
16087,Washington County,Idaho,38.24795259,37.51128222,36.96891111,36.49414667
17001,Adams County,Illinois,37.38274933,35.38374067,33.31444267,36.02250533
17003,Alexander County,Illinois,39.44542167,36.681785,34.297995,35.83396
17005,Bond County,Illinois,40.40873,37.2606075,34.57474,38.7562975
17007,Boone County,Illinois,37.288238,35.240696,33.43664,37.487228
17009,Brown County,Illinois,37.616824,35.04797,33.388436,36.557976
17011,Bureau County,Illinois,36.74592889,34.946665,33.26861333,37.51901
17013,Calhoun County,Illinois,38.2342425,35.76878,33.42865,37.027335
17015,Carroll County,Illinois,35.43630857,33.35502,32.14648714,36.68513
17017,Cass County,Illinois,38.23698,35.284556,33.6281,36.991828
17019,Champaign County,Illinois,38.28239,35.694622,33.593446,37.6291305
17021,Christian County,Illinois,39.39606133,35.86377933,33.88036867,37.92700667
17023,Clark County,Illinois,38.549105,35.91646125,33.7371925,38.2314525
17025,Clay County,Illinois,39.05243,36.15796111,33.77975222,37.80504111
17027,Clinton County,Illinois,41.109341,37.962618,35.120045,38.765479
17029,Coles County,Illinois,38.434542,35.462128,33.367768,37.858574
17031,Cook County,Illinois,41.94097111,39.94100944,38.90587,43.83087889
17033,Crawford County,Illinois,38.55291571,36.25485143,33.70752286,38.73166714
17035,Cumberland County,Illinois,38.58989,35.62528,33.42971,37.990858
17037,DeKalb County,Illinois,37.367635,35.53622333,34.03765917,39.19383083
17039,De Witt County,Illinois,39.21849571,35.83419286,33.71673143,37.52573571
17041,Douglas County,Illinois,38.557235,35.74472125,33.51582,38.0118525
17043,DuPage County,Illinois,40.8119475,39.46024,38.8233375,44.1371525
17045,Edgar County,Illinois,38.283649,35.55745,33.505437,37.829608
17047,Edwards County,Illinois,38.89994667,36.48525667,34.22063667,37.76524667
17049,Effingham County,Illinois,39.23516125,35.90326375,33.67502,38.13729375
17051,Fayette County,Illinois,39.7431675,36.4964625,34.15886583,38.35227917
17053,Ford County,Illinois,38.70974375,36.0522375,33.98953125,37.73393375
17055,Franklin County,Illinois,38.72421667,36.00477667,33.41759667,36.65675667
17057,Fulton County,Illinois,38.0591,35.46552,33.94478333,37.18409867
17059,Gallatin County,Illinois,39.809078,37.01757,34.38746,37.037692
17061,Greene County,Illinois,37.938623,35.551969,33.284754,36.961553
17063,Grundy County,Illinois,39.48864375,37.73437875,36.16542625,40.91253625
17065,Hamilton County,Illinois,38.61117,35.78944857,33.45395,36.69360429
17067,Hancock County,Illinois,37.1615675,35.1345025,33.24817625,35.6778375
17069,Hardin County,Illinois,39.91884667,37.10820333,34.04502,35.89224667
17071,Henderson County,Illinois,37.05567143,35.27623714,33.37972429,35.83009571
17073,Henry County,Illinois,36.54852933,34.62395733,33.110264,36.544892
17075,Iroquois County,Illinois,38.68113667,36.50331,34.37004389,37.79437222
17077,Jackson County,Illinois,39.07673545,36.30800636,33.88019636,36.40121636
